SOLAR_Vinaceite.CT.011.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.011.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.012.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.012.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.013.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.013.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.014.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.014.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.015.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.015.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.016.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.016.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.017.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.017.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.018.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.018.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.019.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.019.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.020.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.020.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.021.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.001.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.001.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.002.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.002.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.003.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.003.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.004.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.004.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.005.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.005.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.006.Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.021.Inv.006.ActivePower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.Comm;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.NominalPower;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;200
SOLAR_Vinaceite.CT.022.SwitchT1Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.SwitchT2Status;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.SwitchT1RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.SwitchT1RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.SwitchT2RequestOpen;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.SwitchT2RequestClose;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.ControlStatus;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
SOLAR_Vinaceite.CT.022.ControlRequest;FLOAT;OPC_QUALITY_OUT_OF_SERVICE;
